spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id
street,lack of peace,difficulty escaping,negative,201709_114.1102505_22.6312783.png
traffic,overwhelmed by noise,inability to relax,negative,201709_114.1102505_22.6312783.png
shops,commercial distraction,increased stress,negative,201709_114.1102505_22.6312783.png
pedestrian,crowded environment,feeling trapped,negative,201709_114.1102505_22.6312783.png
trees,lack of escape,remain engaged,negative,201709_114.1117245_22.686429199999996.png
cars,connected environment,continue activities,neutral,201709_114.1117245_22.686429199999996.png
buildings,active setting,stay focused,negative,201709_114.1117245_22.686429199999996.png
traffic,not a refuge,engagement with surroundings,negative,201709_114.111629_22.532919400000004.png
construction,difficult to disconnect,increased focus on daily thoughts,negative,201709_114.111629_22.532919400000004.png
buildings,demands and routines,lack of mental respite,negative,201709_114.111629_22.532919400000004.png
street,active urban life,constant engagement,negative,201709_114.111629_22.532919400000004.png
traffic,not a refuge,no escape from responsibilities,negative,201709_114.1125109_22.5892819.png
vehicles,not a refuge,no escape from responsibilities,negative,201709_114.1125109_22.5892819.png
infrastructure,not a refuge,no escape from responsibilities,negative,201709_114.1125109_22.5892819.png
greenery,slight natural contrast,none evoked,neutral,201709_114.11348115980017_22.65206680298796.png
street,part of everyday life,none to escape,negative,201709_114.11348115980017_22.65206680298796.png
traffic,not a refuge,none to relax,negative,201709_114.11348115980017_22.65206680298796.png
construction,disruption of peace,none to enjoy,negative,201709_114.11348115980017_22.65206680298796.png
street,ongoing activity,difficulty disconnecting,negative,201709_114.1129657_22.6988743.png
highway,lack of refuge,inability to escape,negative,201709_114.1129657_22.6988743.png
environment,stressful atmosphere,increased focus on tasks,negative,201709_114.1129657_22.6988743.png
traffic,constant distraction,persistent engagement with daily demands,negative,201709_114.1129657_22.6988743.png
built environment,active place,lack of restful experience,negative,201709_114.1129657_22.6988743.png
greenery,active cityscape,limited escape,negative,201709_114.11704265662098_22.651467896116234.png
barriers,limited refuge,avoidance of urban stress,negative,201709_114.11704265662098_22.651467896116234.png
road,busy environment,increased activity,neutral,201709_114.11704265662098_22.651467896116234.png
environment,lack of escape,no retreat,negative,201709_114.11729870000002_22.6780618.png
roads,stressful atmosphere,increased activity,negative,201709_114.11729870000002_22.6780618.png
buildings,overwhelming presence,distraction from tasks,negative,201709_114.11729870000002_22.6780618.png
construction,ongoing disruption,avoidance of space,negative,201709_114.11729870000002_22.6780618.png
trees,potential escape from urban nuisances,seek tranquility,positive,201709_114.1179462_22.686612899999997.png
path,separation from city life,explore secluded areas,positive,201709_114.1179462_22.686612899999997.png
buildings,limit feeling of being truly 'away',remain aware of urban presence,negative,201709_114.1179462_22.686612899999997.png
infrastructure,restricts escape experience,avoid urban distractions,negative,201709_114.1179462_22.686612899999997.png
street,not a refuge,continued engagement,negative,201709_114.1218695_22.683096600000002.png
traffic,not a place to escape,maintaining focus on external world,negative,201709_114.1218695_22.683096600000002.png
buildings,lack of detachment,involvement in urban activity,negative,201709_114.1218695_22.683096600000002.png
intersection,low sense of escape,engagement with daily life,negative,201709_114.1202401_22.544557199999996.png
traffic,constant distraction,lack of retreat,negative,201709_114.1202401_22.544557199999996.png
environment,no refuge,continued involvement,negative,201709_114.1202401_22.544557199999996.png
trees,lack of refuge,continue thinking about responsibilities,negative,201709_114.1283506_22.5749688.png
roads,urban demands,feel trapped,negative,201709_114.1283506_22.5749688.png
buildings,urban nuisances,avoid relaxation,negative,201709_114.1283506_22.5749688.png
traffic,not a refuge,no escape,negative,201709_114.13731710000002_22.5779094.png
cars,part of everyday environment,no retreat,negative,201709_114.13731710000002_22.5779094.png
buildings,typical urban stressors,no relaxation,negative,201709_114.13731710000002_22.5779094.png
streetscape,lack of escape,increased stress,negative,201709_114.1390699_22.549754199999995.png
traffic,overwhelmed,avoidance,negative,201709_114.1390699_22.549754199999995.png
pedestrians,chaotic environment,distraction,negative,201709_114.1390699_22.549754199999995.png
commercial,busy atmosphere,engagement,neutral,201709_114.1390699_22.549754199999995.png
trees,respite from demands,seeking escape,positive,201709_114.2269618_22.548653100000003.png
traffic,limited sense of escape,feeling constrained,negative,201709_114.2269618_22.548653100000003.png
infrastructure,structured experience,navigating environment,neutral,201709_114.2269618_22.548653100000003.png
appearance,sense of being away,mental detachment,positive,201902_113.773877_22.7270682.png
infrastructure,not a strong refuge,preventing relaxation,negative,201902_113.773877_22.7270682.png
cars,lack of escape,avoidance of stress,negative,201902_113.77534719937155_22.74003922529751.png
road,ongoing activity,engagement in urban living,negative,201902_113.77534719937155_22.74003922529751.png
infrastructure,feeling of confinement,inability to detach,negative,201902_113.77534719937155_22.74003922529751.png
buildings,lack of mental escape,difficulty in relaxing,negative,201709_114.132548_22.5682471.png
traffic,stress from distractions,inability to focus,negative,201709_114.132548_22.5682471.png
commercial,overstimulation,avoidance of the area,negative,201709_114.132548_22.5682471.png
environment,sense of detachment,cessation of thinking,positive,201902_113.77916203609237_22.665526869148454.png
absence,mental separation,facilitate reflection,positive,201902_113.77916203609237_22.665526869148454.png
area,lack of refuge,no escape,negative,201902_113.78590912689597_22.731365381278035.png
layout,sense of routine,maintaining daily concerns,negative,201902_113.78590912689597_22.731365381278035.png
elements,absence of detachment,continuing daily demands,negative,201902_113.78590912689597_22.731365381278035.png
road,not peaceful,avoid seeking refuge,negative,201902_113.77947463659658_22.66730771479768.png
construction,not secluded,stay away from distractions,negative,201902_113.77947463659658_22.66730771479768.png
trees,temporary mental shift,seeking refuge,positive,201902_113.78802927099669_22.681579777229107.png
sidewalks,less stressful moment,escaping daily demands,positive,201902_113.78802927099669_22.681579777229107.png
traffic,calm environment,reducing stress,positive,201902_113.78802927099669_22.681579777229107.png
sky,relaxed state,finding tranquility,positive,201902_113.78802927099669_22.681579777229107.png
traffic,lack of escape,avoidance of relaxation,negative,201902_113.7923947_22.747967099999997.png
roads,lack of tranquility,distraction from tasks,negative,201902_113.7923947_22.747967099999997.png
buildings,urban demands,continuation of daily activities,negative,201902_113.7923947_22.747967099999997.png
construction,lack of escape,no break from thoughts,negative,201902_113.79093650000002_22.7095013.png
structures,chaotic environment,no relaxation,negative,201902_113.79093650000002_22.7095013.png
clutter,stressful atmosphere,avoidance of space,negative,201902_113.79093650000002_22.7095013.png
street,lack of escape,no refuge seeking,negative,201902_113.7968278_22.6764534.png
traffic,stressful environment,avoidance of routine,negative,201902_113.7968278_22.6764534.png
commercial,functional space,engagement in daily activities,neutral,201902_113.7968278_22.6764534.png
buildings,not a refuge,not conducive to escape,negative,201902_113.7956787_22.667452.png
area,work-related,focus on tasks,negative,201902_113.7956787_22.667452.png
street,lack of escape,minimal engagement,negative,201902_113.7974556807145_22.668184154312296.png
buildings,ordinary environment,limited exploration,negative,201902_113.7974556807145_22.668184154312296.png
vehicles,active community,passive observation,neutral,201902_113.7974556807145_22.668184154312296.png
store,convenience,occasional visits,neutral,201902_113.7974556807145_22.668184154312296.png
vehicles,lack of escape,remain engaged,negative,201902_113.79663449298718_22.665644889061195.png
buildings,mundane environment,avoid detachment,negative,201902_113.79663449298718_22.665644889061195.png
signs,active surroundings,stay focused,negative,201902_113.79663449298718_22.665644889061195.png
traffic,unsuitable refuge,requires attention,negative,201902_113.8009416_22.6712009.png
vehicles,distraction,engagement with landscape,negative,201902_113.8009416_22.6712009.png
buildings,lack of escape,continuing tasks,negative,201902_113.8009416_22.6712009.png
devices,need for focus,attention to surroundings,negative,201902_113.8009416_22.6712009.png
street,not a refuge,avoidance of responsibilities,negative,201902_113.80515620388461_22.74165165934952.png
traffic,demanding attention,increased alertness,negative,201902_113.80515620388461_22.74165165934952.png
buildings,overwhelming presence,distraction,negative,201902_113.80515620388461_22.74165165934952.png
street,not a refuge,no break from responsibilities,negative,201902_113.8029999_22.740948899999996.png
environment,constant activity,engagement in daily life,neutral,201902_113.8029999_22.740948899999996.png
