full_path,year,lon,lat,score1,score,local_moran_i,local_moran_p,local_moran_quad,local_moran_category
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.34491912419516_22.685411523262403.png,201403,114.3449191,22.68541152,0.63907,0.37657,0.036660418996180034,0.136,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.34674766290425_22.68606309018065.png,201403,114.3467477,22.68606309,0.34136,0.50052,-0.04746997791673,0.038,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.347424_22.684370599999994.png,201403,114.347424,22.6843706,0.47626,0.30904,0.07182489722448739,0.123,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.3541165_22.685339399999997.png,201403,114.3541165,22.6853394,0.22167,0.26146,0.0969785010793868,0.079,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.47127816228051_22.593218389034774.png,201403,114.4712782,22.59321839,0.56273,0.44354,0.001156259312264491,0.349,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.4712951_22.596841899999998.png,201403,114.4712951,22.5968419,0.36885,0.4,0.02390723359466172,0.177,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.47371648364182_22.590880118909357.png,201403,114.4737165,22.59088012,0.48117,0.72907,-0.18425275349146644,0.177,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.49908917687205_22.596296186473293.png,201403,114.4990892,22.59629619,0.315,0.45799,-0.0019254223097532536,0.297,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201403_114.5020823_22.587825699999996.png,201403,114.5020823,22.5878257,0.65845,0.49506,-0.021653987188143983,0.079,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.82848328294271_22.668914003410322.png,201404,113.8284833,22.668914,0.6329,0.35697,0.01606835400494552,0.23,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.83205790000001_22.648775399999998.png,201404,113.8320579,22.6487754,0.3335,0.34685,0.042424309978929334,0.047,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.84755745946309_22.715814616519843.png,201404,113.8475575,22.71581462,0.65976,0.464,-0.002075349987188395,0.295,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.85096169738534_22.63163394317757.png,201404,113.8509617,22.63163394,0.214,0.20304,0.00967950452848386,0.405,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.8595053_22.6380174.png,201404,113.8595053,22.6380174,0.4332,0.32243,0.004696335313761457,0.398,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.8679265_22.790199799999996.png,201404,113.8679265,22.7901998,0.42957,0.35947,0.019791421538930855,0.198,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.87223108607553_22.762894794356168.png,201404,113.8722311,22.76289479,0.538,0.25264,-0.002786251422653115,0.498,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.87639416485732_22.656923191403436.png,201404,113.8763942,22.65692319,0.60409,0.32,0.021800176833000902,0.146,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.88022556665412_22.657539004523017.png,201404,113.8802256,22.657539,0.354,0.31651,0.030876444202415552,0.116,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.88090430148902_22.81210965043923.png,201404,113.8809043,22.81210965,0.54167,0.25264,0.099640146483919,0.051,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.88194917077641_22.8155861177406.png,201404,113.8819492,22.81558612,0.13593,0.27697,0.09357096169711694,0.039,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.88406204444568_22.658127156953263.png,201404,113.884062,22.65812716,0.5376,0.33459,0.02661859788639007,0.101,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.8846742_22.705383699999995.png,201404,113.8846742,22.7053837,0.54165,0.25264,0.0031180240742500268,0.453,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.8891361_22.658751799999997.png,201404,113.8891361,22.6587518,0.60552,0.32479,0.018496794450331006,0.152,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.89883602362298_22.659179748925713.png,201404,113.898836,22.65917975,0.53429,0.33,0.009660828800944914,0.282,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.90402014698175_22.659065545757933.png,201404,113.9040201,22.65906555,0.55,0.28552,0.007569084946983646,0.387,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.90790824772574_22.65900936607576.png,201404,113.9079082,22.65900937,0.4036,0.31952,0.0012034818605628603,0.471,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.91616771574749_22.624234106956862.png,201404,113.9161677,22.62423411,0.542,0.45455,0.0017938820480275428,0.005,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.9170652_22.659144999999995.png,201404,113.9170652,22.659145,0.62314,0.42108,-0.0010573870851097926,0.42,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.9266765_22.610219399999988.png,201404,113.9266765,22.6102194,0.51774,0.39732,-0.02097973784318101,0.005,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.92717959766975_22.664955269056406.png,201404,113.9271796,22.66495527,0.31268,0.32834,-0.01741961576707852,0.198,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.9275003_22.605617199999994.png,201404,113.9275003,22.6056172,0.62315,0.35573,-0.04147267640242692,0.003,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.9381102174492_22.67214804135569.png,201404,113.9381102,22.67214804,0.39168,0.32834,-0.019266016977093778,0.307,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_113.9650287_22.685636099999996.png,201404,113.9650287,22.6856361,0.62314,0.39649,0.009485281730229285,0.142,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201404_114.02738_22.758507599999994.png,201404,114.02738,22.7585076,0.57011,0.32834,0.06947574356861676,0.016,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201408_113.84381220000002_22.741956400000003.png,201408,113.8438122,22.7419564,0.5891,0.48017,-0.006762607694041264,0.21,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201408_113.9220017_22.7846185.png,201408,113.9220017,22.7846185,0.74674,0.5376,-0.03197700408368631,0.042,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201408_113.92775770000002_22.7858371.png,201408,113.9277577,22.7858371,0.62314,0.36929,0.020322166063153874,0.17,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201408_113.9440293_22.7980389.png,201408,113.9440293,22.7980389,0.46997,0.38153,0.03348552091532253,0.009,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201408_113.965655081388_22.81195291209696.png,201408,113.9656551,22.81195291,0.29685,0.2713,0.05521227068270996,0.041,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.37135028291522_22.76022663437952.png,201410,114.3713503,22.76022663,0.418,0.281,0.06690543016318244,0.177,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.3716868_22.758448700000006.png,201410,114.3716868,22.7584487,0.63283,0.46215,-0.011419584873863471,0.035,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.37493335461107_22.736411759456804.png,201410,114.3749334,22.73641176,0.51,0.65867,-0.052435067887560104,0.281,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.39313294679685_22.740476520102636.png,201410,114.3931329,22.74047652,0.30588,0.58767,-0.02777634241131202,0.317,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.39518626759875_22.741271180973786.png,201410,114.3951863,22.74127118,0.55024,0.68106,-0.09314313801478805,0.236,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.3969769_22.741978299999996.png,201410,114.3969769,22.7419783,0.67708,0.43061,-0.0015978759975761626,0.456,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.3974114647061_22.74921567437351.png,201410,114.3974115,22.74921567,0.67155,0.495,-0.034085210984000816,0.076,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.3992771_22.749888999999996.png,201410,114.3992771,22.749889,0.59895,0.35947,0.05514991950034647,0.142,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.40037685399513_22.743941795937683.png,201410,114.4003769,22.7439418,0.325,0.4715,-0.007497913803862267,0.236,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.40097418844701_22.750772763504518.png,201410,114.4009742,22.75077276,0.4,0.334,0.0873952848590642,0.087,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.401642_22.760514199999992.png,201410,114.401642,22.7605142,0.74495,0.45743,-0.0029738575537336465,0.191,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.4073475_22.7479169.png,201410,114.4073475,22.7479169,0.72387,0.40711,0.028881447494429374,0.037,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201410_114.4088513_22.7552379.png,201410,114.4088513,22.7552379,0.383,0.35947,0.06069800221805992,0.04,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201509_113.8778189_22.5239282.png,201509,113.8778189,22.5239282,0.28128,0.28,-0.08084425401865249,0.066,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201509_113.87921688195479_22.52267544611043.png,201509,113.8792169,22.52267545,0.46373,0.45798,0.0012471680525085681,0.325,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201509_113.8842395_22.5070012.png,201509,113.8842395,22.5070012,0.29206,0.251,-0.04992477011771414,0.235,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201509_113.8962182_22.54384519999999.png,201509,113.8962182,22.5438452,0.45,0.37288,-0.06575835826377625,0.002,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201509_113.8972285_22.5321375.png,201509,113.8972285,22.5321375,0.4914,0.49019,0.03620475567097459,0.003,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.76850050000002_22.6738732.png,201510,113.7685005,22.6738732,0.3733,0.15,0.07866985396926471,0.08,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.9132915_22.4939517.png,201510,113.9132915,22.4939517,0.24206,0.47079,0.03240246637566808,0.001,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.91570891894631_22.49697264648642.png,201510,113.9157089,22.49697265,0.35227,0.3195,-0.21478637877114445,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.9341328_22.56520709999999.png,201510,113.9341328,22.5652071,0.285,0.34117,-0.09928002495638384,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.96622806580432_22.573649256564675.png,201510,113.9662281,22.57364926,0.25535,0.0,-0.39523727479325577,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.9724256_22.6870184.png,201510,113.9724256,22.6870184,0.4863,0.35043,0.020630137931695994,0.127,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.98185242856432_22.688757389903536.png,201510,113.9818524,22.68875739,0.6352,0.27665,0.03303968234819006,0.225,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_113.98363639770812_22.689476032522467.png,201510,113.9836364,22.68947603,0.32642,0.40589,0.01569774248044092,0.087,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.0103691_22.594331799999996.png,201510,114.0103691,22.5943318,0.538,0.26852,-0.07405669347412841,0.002,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.03380288280603_22.517278014240983.png,201510,114.0338029,22.51727801,0.25516,0.28981,-0.14134433569364482,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.0531021_22.592693599999997.png,201510,114.0531021,22.5926936,0.65,0.0,-0.25941278514648747,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.09133879686222_22.646343048669696.png,201510,114.0913388,22.64634305,0.35638,0.28491,0.0304937441721716,0.207,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.10067960000002_22.6565825.png,201510,114.1006796,22.6565825,0.444,0.36613,0.017061857733765,0.143,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.1179575_22.6653098.png,201510,114.1179575,22.6653098,0.28906,0.53822,-0.03706873906666403,0.042,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.1209625_22.664945200000002.png,201510,114.1209625,22.6649452,0.64348,0.253,0.015976822900023002,0.367,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.12311478463587_22.540428499015647.png,201510,114.1231148,22.5404285,0.48578,0.40999,-0.039288741025427336,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.12840565481605_22.662909228804207.png,201510,114.1284057,22.66290923,0.40453,0.253,0.08533669093921671,0.013,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.141854_22.6526184.png,201510,114.141854,22.6526184,0.53429,0.37,0.044116857946448186,0.003,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201510_114.14203573628855_22.638772522441887.png,201510,114.1420357,22.63877252,0.35333,0.32199,0.07229438519415073,0.002,3,LL
